50 5 5
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.0134251, -0.0100076, -0.0136972, -0.0130986, -0.0131073, 
-0.0158923, -0.0162936, -0.0161981, -0.0126902, -0.015764, 
-0.00740271, -0.00971966, -0.0154977, -0.0228762, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.0154695, -0.0147074, -0.0150838, -0.0148505, -0.0137064, 
-0.0186654, -0.0197755, -0.0185854, -0.019697, -0.0148598, 
-0.00464679, -0.0160985, -0.0177925, -0.0192213, -0.0290843, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.0160984, -0.0187553, -0.0156025, -0.0165348, -0.0140264, 
-0.0204048, -0.0206188, -0.014849, -0.0196174, -0.0201544, 
-0.0193346, -0.0223629, -0.0290663, -0.0240945, -0.0252783, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.0177443, -0.0166852, -0.018058, -0.0134795, -0.0164992, 
-0.021316, -0.0220577, -0.0196609, -0.0206106, -0.0162086, 
-0.0154008, -0.0200259, -0.0161106, -0.0306865, -0.023049, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.017913, -0.019353, -0.0168283, -0.016782, -0.0135454, 
-0.0222709, -0.022199, -0.0203345, -0.0226565, -0.0185241, 
-0.024718, -0.0369449, -0.0271748, -0.0297093, -0.0250827, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.0212632, -0.018175, -0.0207237, -0.019239, -0.0143974, 
-0.0244861, -0.0239807, -0.0232278, -0.0245904, -0.0180215, 
-0.0345744, -0.0324752, -0.0394151, -0.0282198, -0.0338239, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.021997, -0.0206902, -0.0183747, -0.018645, -0.0152058, 
-0.0248416, -0.0259874, -0.025295, -0.0252046, -0.0202966, 
-0.0350143, -0.0340512, -0.0331228, -0.0322383, -0.0342518, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.0221593, -0.0220548, -0.0221655, -0.01991, -0.0141303, 
-0.0273081, -0.0271144, -0.0282674, -0.0275407, -0.0233818, 
-0.0381008, -0.0424586, -0.0400877, -0.0342344, -0.0370189, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.023055, -0.0214312, -0.0218015, -0.0159408, -0.0149117, 
-0.0293394, -0.0289298, -0.0276384, -0.0283747, -0.0283306, 
-0.0405379, -0.0382104, -0.0448293, -0.0364699, -0.0328944, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.0289496, -0.0229887, -0.0252051, -0.0227797, -0.0170951, 
-0.0310739, -0.0305207, -0.0296514, -0.0298086, -0.0280827, 
-0.039726, -0.0447446, -0.0438989, -0.0355045, -0.0361926, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.0331655, -0.0262238, -0.0234042, -0.0228982, -0.0171326, 
-0.0316287, -0.0323637, -0.0317912, -0.0305875, -0.0289368, 
-0.0443, -0.0465462, -0.0438763, -0.0399457, -0.0437415, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.0296279, -0.0236109, -0.0234965, -0.0166247, -0.0130262, 
-0.0339813, -0.0337156, -0.0335871, -0.0319477, -0.0285524, 
-0.0440975, -0.0467425, -0.0458735, -0.0449248, -0.039908, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.0288593, -0.00809905, -0.00694824, -0.00751577, -0.0216003, 
-0.0356355, -0.0358824, -0.0357984, -0.0343569, -0.0297045, 
-0.046695, -0.0501285, -0.0485506, -0.0415898, -0.0502723, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.00435794, -0.036852, -0.0137906, -0.0195761, -0.00933817, 
-0.040568, -0.0387596, -0.0367758, -0.0379155, -0.0379569, 
-0.0474677, -0.0479708, -0.046524, -0.0461443, -0.045977, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, -0.0254135, 0, 0, 0, 
-0.0427016, -0.0426976, -0.0407319, -0.0403067, -0.0407087, 
-0.0513989, -0.0518742, -0.05293, -0.0468926, -0.0450975, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.0264917, -0.00412732, 0, 0, 0, 
-0.0451727, -0.0439284, -0.0434575, -0.042054, -0.040302, 
-0.05539, -0.0545018, -0.0483117, -0.051053, -0.045286, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.034622, 0, 0, 0, 0, 
-0.0462225, -0.0469908, -0.0470243, -0.0444179, -0.0431765, 
-0.0545328, -0.0588928, -0.0552465, -0.0490038, -0.0530457, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.0479944, -0.0493507, -0.048761, -0.0463495, -0.0452074, 
-0.055542, -0.0571034, -0.0535656, -0.0506545, -0.0555356, 
