50 5 5
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.0763755, -0.0763785, -0.0764493, -0.0767442, -0.0718112, 
-0.144367, -0.155286, -0.144499, -0.135377, -0.134325, 
-0.13964, -0.142383, -0.137558, -0.199066, -0.16333, 
-0.0358028, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.0907881, -0.0873585, -0.0909099, -0.0777305, -0.0946179, 
-0.129824, -0.139241, -0.134803, -0.124866, -0.129131, 
-0.0521272, -0.0596576, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.0921494, -0.0938205, -0.092403, -0.0753383, -0.0935805, 
0, -0.0468435, -0.0335421, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.0881184, -0.0858804, -0.088168, -0.0912677, -0.0820085, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.0929692, -0.0877202, -0.087333, -0.0892698, -0.0739674, 
-0.090624, -0.0872685, -0.085677, -0.0868621, -0.082466, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.0896861, -0.0849483, -0.0837528, -0.0852772, -0.0765702, 
-0.0862741, -0.0859126, -0.0863118, -0.0864061, -0.0869859, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.0813466, -0.0818161, -0.078352, -0.0809017, -0.0816376, 
-0.0897354, -0.0883858, -0.0835254, -0.0882137, -0.0891727, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.0701798, -0.071639, -0.0710677, -0.0689399, -0.0727164, 
-0.0842678, -0.0842625, -0.0833979, -0.0854896, -0.0841386, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.060845, -0.0706379, -0.0656057, -0.0609458, -0.0619495, 
-0.089755, -0.0856781, -0.0822793, -0.086133, -0.0858478, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.0501293, -0.0550638, -0.0516251, -0.0497379, -0.052031, 
-0.0872607, -0.0822021, -0.0815424, -0.076054, -0.082018, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.0425281, -0.0431061, -0.0441058, -0.0425855, -0.0426745, 
-0.0884186, -0.0853542, -0.0762227, -0.0808764, -0.0812581, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.030901, -0.0369413, -0.0309083, -0.0367137, -0.030378, 
-0.0656854, -0.0656501, -0.0635483, -0.0624458, -0.0626249, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.0184007, -0.0209346, -0.0216258, -0.0218797, -0.0183951, 
-0.0696698, -0.0652387, -0.0644649, -0.0631196, -0.0633366, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.0223641, -0.0223905, -0.0250543, -0.0238494, -0.0227964, 
-0.092207, -0.0796418, -0.073028, -0.0665811, -0.0698308, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.0157196, -0.015674, -0.0174901, -0.0195046, -0.0159191, 
-0.0810181, -0.0774256, -0.0707768, -0.0631667, -0.0708799, 
-0.0800555, -0.0754372, -0.0722154, -0.0719515, -0.0651496, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.0102041, -0.00330605, -0.00493188, -0.00334424, -0.00509619, 
-0.0601277, -0.0651916, -0.0636319, -0.0602273, -0.0545683, 
-0.064639, -0.0639415, -0.0648335, -0.0641254, -0.0636299, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.0037446, 0.000719675, 0.00103826, 0.00145194, -0.00105657, 
-0.0351503, -0.0381696, -0.0382125, -0.038023, -0.036058, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.00133299, 0, 0, 0.00345538, 0.00248216, 
-0.0294028, -0.0510556, -0.0296123, -0.0307151, -0.0295709, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0.0127486, 0, 0, 0, 0, 
-0.00616006, -0.0398813, -0.00633301, -0.00858572, -0.00593454, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.0233806, 0.00732048, 0, 0, 0, 
-0.02103, -0.0136412, -0.00193821, -0.00638978, -0.003605, 
-0.0311519, -0.0316835, -0.0322451, -0.0298375, -0.0304638, 
-0.114523, -0.112207, -0.115035, -0.118066, -0.121367, 
0, 0, 0, 0, 0, 
-0.0241654, 0, 0.0422168, 0, 0, 
-0.0106088, 0.018416, 0.0160201, 0.0112732, 0.013759, 
-0.0624992, -0.0552214, -0.0550984, -0.0521666, -0.0461298, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.026152, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.041768, -0.0405894, -0.0418024, -0.0413714, -0.041474, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.014234, 0, 0, 0, 0, 
-0.0114107, -0.00913653, -0.0144822, -0.00860552, -0.008251, 
