50 5 5
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.947419, -0.855206, -0.876821, -0.887076, -0.883696, 
-0.871199, -0.928694, -0.836828, -0.947142, -0.854445, 
-0.773487, -0.870501, -0.75052, -0.762777, -0.791281, 
-0.161207, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.939987, -0.915257, -0.950848, -0.945983, -0.886733, 
-0.911142, -0.878034, -0.96669, -0.949944, -0.853748, 
-0.901234, -0.911181, -0.773208, -0.783707, -0.803864, 
-0.264985, -0.192184, -0.201686, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.93701, -0.969037, -0.90105, -0.915955, -0.914884, 
-0.902858, -0.83739, -0.961845, -0.94009, -0.920703, 
-0.896222, -0.84975, -0.847546, -0.963076, -0.811124, 
-0.279331, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.898696, -0.945634, -0.993312, -0.926463, -0.918845, 
-0.932856, -0.848283, -0.901892, -0.851585, -0.870768, 
-0.786456, -0.782126, -0.807454, -0.831188, -0.832582, 
-0.417571, 0, 0, -0.31853, -0.305996, 
0, 0, 0, 0, 0, 
-0.936447, -0.964774, -0.899239, -0.928067, -0.939983, 
-0.899892, -0.942266, -0.932366, -0.893905, -0.87064, 
-0.891423, -0.887016, -0.943174, -0.874982, -0.967006, 
0, 0, -0.812029, 0, -0.248823, 
0, 0, 0, 0, 0, 
-0.857397, -0.856783, -0.856465, -0.905599, -0.918376, 
-0.918231, -0.899957, -0.875365, -0.871749, -0.873467, 
-0.807832, -0.81221, -0.810509, -0.807859, -0.814025, 
0, 0, 0, -0.287952, 0, 
0, 0, 0, 0, 0, 
-0.952729, -0.868504, -0.953194, -0.873628, -0.923313, 
-0.905688, -0.922494, -0.857635, -0.958397, -0.880845, 
-0.866925, -0.907146, -0.955883, -0.942521, -0.93021, 
-0.390875, 0, 0, -0.298272, 0, 
0, 0, 0, 0, 0, 
-0.900739, -0.862043, -0.866914, -0.898715, -0.925902, 
-0.948904, -0.88786, -0.859283, -0.883936, -0.885366, 
-0.910919, -0.884061, -0.830058, -0.828075, -0.829877, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.857734, -0.920402, -0.863037, -0.873097, -0.97329, 
-0.927179, -0.891057, -0.906744, -0.867884, -0.897245, 
-0.936615, -0.962159, -0.951127, -0.835484, -0.834985, 
-0.202889, -0.233965, 0, -0.479261, 0, 
0, 0, 0, 0, 0, 
-0.854396, -0.858113, -0.860796, -0.861826, -0.856416, 
-0.898956, -0.909288, -0.925283, -0.881516, -0.928792, 
-0.83273, -0.904999, -1.02382, -1.00339, -0.934725, 
-0.109803, -0.399907, -0.324341, -0.294257, -0.326416, 
0, 0, 0, 0, 0, 
-0.929162, -0.934591, -0.883206, -0.909416, -0.999776, 
-0.859856, -0.913142, -0.914746, -0.868077, -0.885904, 
-0.914618, -0.869372, -0.976146, -0.870609, -0.865495, 
-0.217675, -0.145587, 0, -0.347301, 0, 
0, 0, 0, 0, 0, 
-0.841686, -0.845703, -0.854739, -0.866397, -0.999557, 
-0.856222, -0.924832, -0.921565, -1.00718, -0.925225, 
-0.937286, -0.846455, -0.892515, -0.846106, -0.845558, 
-0.224595, -0.171161, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.836281, -0.901363, -0.842116, -0.866279, -0.962555, 
-0.901436, -0.89612, -0.91766, -0.871273, -0.879359, 
-0.865709, -0.843452, -0.84435, -0.970891, -0.843173, 
-0.27426, -0.210274, 0, -0.30052, 0, 
0, 0, 0, 0, 0, 
-0.915566, -0.838767, -0.853985, -0.861524, -0.909544, 
-0.855132, -0.853979, -0.871988, -0.854924, -0.855817, 
-0.926739, -0.865093, -0.923561, -0.858801, -0.922872, 
-0.316513, -0.387409, -0.456998, -0.316223, -0.318375, 
0, 0, 0, 0, 0, 
-0.820301, -0.831778, -0.843296, -0.839349, -0.874283, 
-0.911638, -0.919268, -0.895172, -0.91866, -0.908834, 
-0.890647, -0.959251, -1.04429, -0.964245, -0.989996, 
-0.315825, 0, -0.21695, 0, 0, 
0, 0, 0, 0, 0, 
-0.81413, -0.820243, -0.8145, -0.859162, -0.917835, 
-0.913688, -0.856578, -0.855926, -0.861916, -0.96183, 
-0.858247, -0.859654, -0.859623, -0.861721, -0.858669, 
-0.327001, -0.232714, -0.272821, -0.256024, 0, 
0, 0, 0, 0, 0, 
-0.878282, -0.836791, -0.843807, -0.860226, -0.853225, 
-0.918688, -0.937071, -0.916094, -0.867234, -0.883802, 
-0.918201, -0.868299, -0.867741, -0.866429, -0.898997, 
-0.27366, -0.15365, -0.214266, 0, 0, 
0, 0, 0, 0, 0, 
-0.808018, -0.807452, -0.815423, -0.813397, -0.810349, 
-0.908744, -0.902053, -0.880172, -0.865515, -0.871069, 
-0.983397, -0.868176, -0.942216, -0.964998, -0.876237, 
-0.204268, -0.206914, -0.199018, 0, 0, 
