50 5 5
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.750382, -0.696244, -0.733145, -0.737104, -0.725772, 
-0.859018, -0.887085, -0.708771, -0.833699, -0.871362, 
-0.960505, -0.960535, -0.964565, -0.977261, -0.965431, 
-0.29876, -0.161287, -0.196927, -0.187005, -0.317909, 
0, 0, 0, 0, 0, 
-0.74561, -0.780263, -0.698242, -0.712864, -0.734044, 
-0.938567, -0.967103, -0.954522, -0.789784, -0.980974, 
-0.418093, -0.392961, -0.356959, -0.368931, -0.672311, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.914176, -0.656835, -0.838264, -0.828128, -0.838765, 
-0.915211, -0.826253, -0.940151, -0.846643, -0.91186, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.645876, -0.794762, -0.770794, -0.732536, -0.733241, 
-0.137928, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.724441, -0.715196, -0.754009, -0.662856, -0.737239, 
-0.438613, -0.409892, -0.419184, -0.428539, -0.506202, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.618541, -0.768591, -0.789541, -0.761052, -0.768914, 
-0.480811, -0.484043, -0.457857, -0.442717, -0.514165, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.615428, -0.675396, -0.68257, -0.702634, -0.686023, 
-0.659595, -0.734202, -0.734004, -0.736135, -0.74889, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.69596, -0.701595, -0.615108, -0.684861, -0.689324, 
-0.647355, -0.67961, -0.674574, -0.677642, -0.680047, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.740887, -0.596302, -0.732278, -0.759843, -0.81233, 
-0.669993, -0.67048, -0.653117, -0.677907, -0.673057, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.603426, -0.742363, -0.766615, -0.735616, -0.759829, 
-0.679474, -0.662585, -0.680965, -0.682406, -0.681409, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.73791, -0.588131, -0.7531, -0.749134, -0.743569, 
-0.651441, -0.686447, -0.691906, -0.686468, -0.717648, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.75048, -0.616123, -0.729852, -0.749544, -0.782457, 
-0.651982, -0.62554, -0.65401, -0.658513, -0.654143, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.717307, -0.725476, -0.584717, -0.721089, -0.720981, 
-0.660142, -0.650189, -0.606976, -0.656322, -0.656714, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.690591, -0.744289, -0.746725, -0.753909, -0.745135, 
-0.659928, -0.658255, -0.659596, -0.648247, -0.65895, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.71017, -0.716203, -0.608459, -0.748371, -0.751654, 
-0.641335, -0.642661, -0.642787, -0.644893, -0.647127, 
-0.594691, -0.594757, -0.594189, -0.593985, -0.606098, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.70316, -0.637872, -0.71092, -0.695544, -0.732768, 
-0.619114, -0.629804, -0.630283, -0.630287, -0.632562, 
-0.291275, -0.287336, -0.288738, -0.323478, -0.327262, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.640489, -0.714012, -0.677433, -0.679223, -0.737078, 
-0.604164, -0.609452, -0.604756, -0.606125, -0.59567, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.670829, -0.668693, -0.668735, -0.644733, -0.712203, 
-0.612435, -0.612309, -0.584197, -0.610848, -0.62069, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.661363, -0.657896, -0.576664, -0.659764, -0.683415, 
-0.553251, -0.55749, -0.547845, -0.55278, -0.555185, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.636854, -0.645465, -0.599029, -0.716887, -0.742304, 
-0.593972, -0.60189, -0.595777, -0.596599, -0.576738, 
-0.333074, -0.322225, -0.33158, -0.322822, -0.310558, 
-0.651089, -0.635689, -0.647765, -0.686313, -0.724712, 
0, 0, 0, 0, 0, 
-0.633658, -0.627554, -0.654448, -0.656141, -0.633579, 
-0.584909, -0.590818, -0.585301, -0.575676, -0.584782, 
-0.579064, -0.609772, -0.622005, -0.62003, -0.63004, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.578059, -0.628495, -0.605732, -0.610234, -0.662323, 
-0.5584, -0.565529, -0.562867, -0.561177, -0.562782, 
-0.554713, -0.58333, -0.587078, -0.606888, -0.595628, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.576422, -0.612683, -0.616079, -0.615002, -0.641389, 
-0.559192, -0.583538, -0.579717, -0.582426, -0.617652, 
-0.554703, -0.584561, -0.586116, -0.587107, -0.610969, 
0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 
-0.559103, -0.626704, -0.634582, -0.636045, -0.661192, 
