50 5 4
-0.119258, -0.119956, -0.120112, -0.124022, 
0, 0, 0, 0, 
-0.272132, -0.206124, -0.277608, -0.299142, 
-0.0306254, -0.0164681, -0.0261929, -0.0179537, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
-0.143638, -0.215434, -0.182079, -0.173074, 
-0.0457756, -0.0491045, -0.0536662, -0.0521177, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
-0.129383, -0.219778, -0.250534, -0.295477, 
-0.0430746, -0.0456303, -0.0520748, -0.048022, 
-0.0772328, -0.0712999, -0.0796082, -0.0792096, 
0, 0, 0, 0, 
0, 0, 0, 0, 
-0.21644, -0.284339, -0.240209, -0.299612, 
-0.053274, -0.0571267, -0.0649355, -0.064944, 
-0.0742486, -0.0786662, -0.076776, -0.0757028, 
0, 0, 0, 0, 
0, 0, 0, 0, 
-0.213229, -0.227033, -0.173142, -0.173105, 
-0.030989, -0.0171207, -0.0316167, -0.0313109, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
-0.128501, -0.156142, -0.131322, -0.165152, 
-0.0209649, -0.0124575, -0.0127193, -0.028468, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
-0.0845597, -0.0925401, -0.136431, -0.0931667, 
-0.0173101, -0.0199532, -0.0197237, -0.0235135, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
-0.172546, -0.177586, -0.143236, -0.145107, 
-0.0208807, -0.0276259, -0.0263835, -0.0272267, 
-0.0347563, -0.0341556, -0.03581, -0.0361318, 
0, 0, 0, 0, 
0, 0, 0, 0, 
-0.116874, -0.153711, -0.153514, -0.18159, 
-0.0206174, -0.0253079, -0.0209094, -0.0290334, 
-0.0203759, -0.0199927, -0.0203212, -0.0191559, 
0, 0, 0, 0, 
0, 0, 0, 0, 
-0.139814, -0.16259, -0.169473, -0.136989, 
-0.00392149, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
-0.134881, -0.145674, -0.118735, -0.118537, 
-0.00374997, -0.00666094, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
-0.0502196, -0.114503, -0.0576167, -0.133544, 
0, 0, -0.00311132, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
-0.0368356, -0.0615382, -0.0972455, -0.116911, 
-0.00421555, -0.00179772, 0, 0, 
-0.00273256, 0.000223574, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
-0.0132993, -0.0544778, -0.0136767, -0.0141511, 
-0.00572765, -0.00600501, -0.00552125, -0.00922122, 
0.0200951, 0, 0.0234842, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
-0.067857, -0.115187, -0.0877349, -0.0972729, 
-0.00219267, -0.00638842, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
-0.00766308, -0.0525006, -0.083184, -0.00734474, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
-0.0235238, -0.0676078, -0.0834674, -0.0868574, 
-0.00473419, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
-0.0172775, -0.0583631, -0.091598, -0.103872, 
-0.00267906, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
-0.0254006, 0.0148546, -0.0774936, -0.0928215, 
-0.0481357, -0.00012025, -0.00116212, -0.00915105, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
